[0;34m📥 Dependency downloads[0m
2026-04-26T10:25:31.819-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:526	peer connection state changed: connected
2026-04-26T10:25:31.822-0700	INFO	livekit.pub	rtc/participant.go:2274	mediaTrack published	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "participantID": "PA_TKiVASgGHXqm", "remote": false, "kind": "audio", "trackID": "TR_AGAPzrk4kaBFQ", "webrtcTrackID": "audio", "rid": "", "ssrc": 350658478, "rtxSsrc": 0, "mime": "audio/opus", "trackInfo": {"sid": "TR_AGAPzrk4kaBFQ", "type": "AUDIO", "name": "<redacted>", "source": "UNKNOWN", "mimeType": "audio/opus", "mid": "0", "codecs": [{"mimeType": "audio/opus", "mid": "0", "cid": "audio", "videoLayerMode": "MODE_UNUSED"}], "encryption": "NONE", "stream": "unknown", "version": {"unixMicro": 1777224331820141}, "backupCodecPolicy": "SIMULCAST"}, "fromSdp": true, "isReceiverAdded": true, "sdpRids": ["", "", ""]}
2026-04-26T10:25:31.824-0700	INFO	livekit.transport	rtc/transport.go:879	unlabeled datachannel added	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "participantID": "PA_TKiVASgGHXqm", "remote": false, "transport": "PUBLISHER", "label": "pubraw"}
2026-04-26T10:25:31.836-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-local-offer	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "remote": false, "transport": "SUBSCRIBER"}
2026-04-26T10:25:31.839-0700	INFO	livekit	client/client.go:559	received server offer	{"participant": "c1", "sdp": {"type":"offer","sdp":"v=0\r\no=- 4934538397737157650 1777224330 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 3A:C6:15:7E:09:70:DE:C1:04:38:CB:28:1F:40:D6:11:C9:B1:3E:A6:CB:59:37:53:82:7A:69:6A:80:97:43:2A\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:uysNdOszLWodSQvU\r\na=ice-pwd:CAhPLrpoPaGbTYRyQPdTTnNOyoIseoEt\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag uysNdOszLWodSQvU\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag uysNdOszLWodSQvU\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 59287 typ host ufrag uysNdOszLWodSQvU\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 59287 typ host ufrag
 uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 51937 typ srflx raddr 0.0.0.0 rport 51937 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 51937 typ srflx raddr 0.0.0.0 rport 51937 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 54463 typ srflx raddr 0.0.0.0 rport 54463 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 54463 typ srflx raddr 0.0.0.0 rport 54463 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 58508 typ srflx raddr 0.0.0.0 rport 58508 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 58508 typ srflx raddr 0.0.0.0 rport 58508 ufrag uysNdOszLWodSQvU\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111 63 0 8\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:1\r\na=ice-ufrag:uysNdOszLWodSQvU\r\na=ice-pwd:CAhPLrpoPaGbTYRyQPdTTnNOyoIseoEt\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:
111 minptime=10;useinbandfec=1\r\na=rtcp-fb:111 nack\r\na=rtpmap:63 red/48000/2\r\na=fmtp:63 111/111\r\na=rtpmap:0 PCMU/8000\r\na=rtcp-fb:0 nack\r\na=rtpmap:8 PCMA/8000\r\na=rtcp-fb:8 nack\r\na=extmap:2 http://www.webrtc.org/experiments/rtp-hdrext/abs-capture-time\r\na=ssrc:3107397572 cname:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 msid:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 mslabel:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 label:TR_AGAPzrk4kaBFQ\r\na=msid:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ TR_AGAPzrk4kaBFQ\r\na=sendrecv\r\n"}, "offerId": 103, "midToTrackID": {"1":"TR_AGAPzrk4kaBFQ"}}
2026-04-26T10:25:31.839-0700	INFO	livekit	client/client.go:1176	handling server offer	{"participant": "c1"}
2026-04-26T10:25:31.841-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer
2026-04-26T10:25:31.843-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:31.843-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:31.846-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:31.847-0700	INFO	livekit	client/client.go:1276	client added track	{"participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "publisherID": "PA_TKiVASgGHXqm", "trackID": "TR_AGAPzrk4kaBFQ", "codec": {"MimeType":"","ClockRate":0,"Channels":0,"SDPFmtpLine":"","RTCPFeedback":null,"PayloadType":0}, "ssrc": 3107397572}
2026-04-26T10:25:31.848-0700	INFO	livekit	client/client.go:451	sending subscriber answer	{"participant": "c1", "sdp": {"type":"answer","sdp":"v=0\r\no=- 7010637324763444486 1777224330 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 7C:DD:88:B2:4D:21:A4:95:EF:9F:A3:9A:56:35:27:CF:0D:00:3C:0F:71:61:7D:6C:83:70:60:62:F8:58:4A:19\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:1073741823\r\na=ice-ufrag:sIDWqkEQMtQOyMrp\r\na=ice-pwd:XLMWWzQuFhzgHMJUblRVdXyOloUNvSNI\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 55146 typ host ufrag sIDWqkEQMtQOyMrp\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 55146 typ host ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 37565 typ srflx raddr 0.0.0.0 rport 37565 ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 3756
5 typ srflx raddr 0.0.0.0 rport 37565 ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 34679 typ srflx raddr 0.0.0.0 rport 34679 ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 34679 typ srflx raddr 0.0.0.0 rport 34679 ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 57893 typ srflx raddr 0.0.0.0 rport 57893 ufrag sIDWqkEQMtQOyMrp\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 57893 typ srflx raddr 0.0.0.0 rport 57893 ufrag sIDWqkEQMtQOyMrp\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:1\r\na=ice-ufrag:sIDWqkEQMtQOyMrp\r\na=ice-pwd:XLMWWzQuFhzgHMJUblRVdXyOloUNvSNI\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfec=1\r\na=recvonly\r\n"}}
2026-04-26T10:25:31.849-0700	INFO	livekit.pub	rtc/participant.go:2274	mediaTrack published	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "participantID": "PA_TKiVASgGHXqm", "remote": false, "kind": "video", "trackID": "TR_VB2JCP9ksZZH7", "webrtcTrackID": "video", "rid": "", "ssrc": 845687374, "rtxSsrc": 0, "mime": "video/VP8", "trackInfo": {"sid": "TR_VB2JCP9ksZZH7", "type": "VIDEO", "name": "<redacted>", "source": "UNKNOWN", "mimeType": "video/VP8", "mid": "1", "codecs": [{"mimeType": "video/VP8", "mid": "1", "cid": "video", "videoLayerMode": "ONE_SPATIAL_LAYER_PER_STREAM"}], "encryption": "NONE", "stream": "unknown", "version": {"unixMicro": 1777224331844109}, "backupCodecPolicy": "PREFER_REGRESSION"}, "fromSdp": false, "isReceiverAdded": true, "sdpRids": ["", "", ""]}
2026-04-26T10:25:31.852-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "remote": false, "transport": "SUBSCRIBER"}
2026-04-26T10:25:31.874-0700	INFO	livekit	client/client.go:1320	consumed from participant	{"participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "publisherID": "PA_TKiVASgGHXqm", "trackID": "TR_AGAPzrk4kaBFQ", "size": 17}
2026-04-26T10:25:31.976-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-local-offer
2026-04-26T10:25:31.978-0700	INFO	livekit	client/client.go:1222	starting negotiation	{"participant": "c2"}
2026-04-26T10:25:31.978-0700	INFO	livekit	client/client.go:1223	sending publisher offer	{"participant": "c2", "offer": {"type":"offer","sdp":"v=0\r\no=- 1727167992684603681 1777224332 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 EE:8E:D5:D3:F3:1C:E1:4C:D1:58:04:DA:AF:88:D1:0E:8F:80:68:41:6D:FE:95:7B:2F:F3:8C:3A:E0:50:A3:82\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:0\r\na=ice-ufrag:ZsgNpSoQessnnLjM\r\na=ice-pwd:NRocediPmBsHskdtCuNgPsYRlbOXWXsQ\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfec=1\r\na=ssrc:350658478 cname:micro\r\na=ssrc:350658478 msid:micro audio\r\na=ssrc:350658478 mslabel:micro\r\na=ssrc:350658478 label:audio\r\na=msid:micro audio\r\na=sendrecv\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 51281 typ host ufrag ZsgNpSoQessnnLjM\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 51281 typ host ufrag ZsgNpSoQessnnL
jM\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 52276 typ srflx raddr 0.0.0.0 rport 52276 ufrag ZsgNpSoQessnnLjM\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 52276 typ srflx raddr 0.0.0.0 rport 52276 ufrag ZsgNpSoQessnnLjM\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 47831 typ srflx raddr 0.0.0.0 rport 47831 ufrag ZsgNpSoQessnnLjM\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 47831 typ srflx raddr 0.0.0.0 rport 47831 ufrag ZsgNpSoQessnnLjM\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 47724 typ srflx raddr 0.0.0.0 rport 47724 ufrag ZsgNpSoQessnnLjM\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 47724 typ srflx raddr 0.0.0.0 rport 47724 ufrag ZsgNpSoQessnnLjM\r\na=end-of-candidates\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:1\r\na=ice-ufrag:ZsgNpSoQessnnLjM\r\na=ice-pwd:NRocediPmBsHskdtCuNgPsYRlbOXWXsQ\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtpmap:125 H264/90000\r\
na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=ssrc:845687374 cname:webcam\r\na=ssrc:845687374 msid:webcam video\r\na=ssrc:845687374 mslabel:webcam\r\na=ssrc:845687374 label:video\r\na=msid:webcam video\r\na=sendrecv\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:2\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:1073741823\r\na=ice-ufrag:ZsgNpSoQessnnLjM\r\na=ice-pwd:NRocediPmBsHskdtCuNgPsYRlbOXWXsQ\r\n"}, "midToTrackID": {"0":"audio","1":"video"}}
2026-04-26T10:25:31.982-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "participantID": "PA_TKiVASgGHXqm", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:31.986-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "participantID": "PA_TKiVASgGHXqm", "remote": false, "transport": "PUBLISHER"}
2026-04-26T10:25:31.989-0700	INFO	livekit	client/client.go:550	received server answer	{"participant": "c2", "answer": "v=0\r\no=- 1238209240603917184 1777224332 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 BA:FA:17:FA:1C:09:41:62:4F:9D:C0:06:81:0F:5F:D9:C7:46:4D:E0:7F:EF:71:46:24:DC:32:1A:7C:A9:7D:3A\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=ice-ufrag:cMyglrqhoBqzMyZw\r\na=ice-pwd:nwQVCkRiKiMeifKinariLDFoDHJbsSFY\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 minptime=10;useinbandfec=1;usedtx=1\r\na=recvonly\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 52082 typ host ufrag cMyglrqhoBqzMyZw\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 52082 typ host ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 52686 typ srflx raddr 0.0.0.0 rport 52686 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 2 udp 1694498815 16
9.237.118.148 52686 typ srflx raddr 0.0.0.0 rport 52686 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 54325 typ srflx raddr 0.0.0.0 rport 54325 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 54325 typ srflx raddr 0.0.0.0 rport 54325 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 53785 typ srflx raddr 0.0.0.0 rport 53785 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 53785 typ srflx raddr 0.0.0.0 rport 53785 ufrag cMyglrqhoBqzMyZw\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag cMyglrqhoBqzMyZw\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag cMyglrqhoBqzMyZw\r\na=end-of-candidates\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 125 108\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:1\r\na=ice-ufrag:cMyglrqhoBqzMyZw\r\na=ice-pwd:nwQVCkRiKiMeifKinariLDFoDHJbsSFY\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:9
6 VP8/90000\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=recvonly\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:2\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:cMyglrqhoBqzMyZw\r\na=ice-pwd:nwQVCkRiKiMeifKinariLDFoDHJbsSFY\r\n"}
2026-04-26T10:25:31.989-0700	INFO	livekit	client/client.go:1183	handling server answer	{"participant": "c2"}
2026-04-26T10:25:31.992-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:31.994-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:31.995-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.006-0700	INFO	livekit.transport.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-local-offer	{"room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "remote": false, "transport": "SUBSCRIBER"}
2026-04-26T10:25:32.009-0700	INFO	livekit	client/client.go:559	received server offer	{"participant": "c1", "sdp": {"type":"offer","sdp":"v=0\r\no=- 4934538397737157650 1777224331 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 3A:C6:15:7E:09:70:DE:C1:04:38:CB:28:1F:40:D6:11:C9:B1:3E:A6:CB:59:37:53:82:7A:69:6A:80:97:43:2A\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0 1 2\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:uysNdOszLWodSQvU\r\na=ice-pwd:CAhPLrpoPaGbTYRyQPdTTnNOyoIseoEt\r\na=candidate:4167977883 1 udp 2130706431 172.17.0.5 59287 typ host ufrag uysNdOszLWodSQvU\r\na=candidate:4167977883 2 udp 2130706431 172.17.0.5 59287 typ host ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 51937 typ srflx raddr 0.0.0.0 rport 51937 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 51937 typ s
rflx raddr 0.0.0.0 rport 51937 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 54463 typ srflx raddr 0.0.0.0 rport 54463 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 54463 typ srflx raddr 0.0.0.0 rport 54463 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 1 udp 1694498815 169.237.118.148 58508 typ srflx raddr 0.0.0.0 rport 58508 ufrag uysNdOszLWodSQvU\r\na=candidate:1131165627 2 udp 1694498815 169.237.118.148 58508 typ srflx raddr 0.0.0.0 rport 58508 ufrag uysNdOszLWodSQvU\r\na=candidate:1167932027 1 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag uysNdOszLWodSQvU\r\na=candidate:1167932027 2 tcp 1671430143 172.17.0.5 7881 typ host tcptype passive ufrag uysNdOszLWodSQvU\r\na=end-of-candidates\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:1\r\na=ice-ufrag:uysNdOszLWodSQvU\r\na=ice-pwd:CAhPLrpoPaGbTYRyQPdTTnNOyoIseoEt\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=fmtp:111 m
inptime=10;useinbandfec=1\r\na=ssrc:3107397572 cname:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 msid:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 mslabel:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ\r\na=ssrc:3107397572 label:TR_AGAPzrk4kaBFQ\r\na=msid:PA_TKiVASgGHXqm|TR_AGAPzrk4kaBFQ TR_AGAPzrk4kaBFQ\r\na=sendrecv\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 97 98 99 100 101 125 126 108 109 35 36 116 117\r\nc=IN IP4 0.0.0.0\r\na=setup:actpass\r\na=mid:2\r\na=ice-ufrag:uysNdOszLWodSQvU\r\na=ice-pwd:CAhPLrpoPaGbTYRyQPdTTnNOyoIseoEt\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtcp-fb:96 ccm fir\r\na=rtcp-fb:96 nack\r\na=rtcp-fb:96 nack pli\r\na=rtcp-fb:96 goog-remb\r\na=rtpmap:97 rtx/90000\r\na=fmtp:97 apt=96\r\na=rtpmap:98 VP9/90000\r\na=fmtp:98 profile-id=0\r\na=rtcp-fb:98 ccm fir\r\na=rtcp-fb:98 nack\r\na=rtcp-fb:98 nack pli\r\na=rtcp-fb:98 goog-remb\r\na=rtpmap:99 rtx/90000\r\na=fmtp:99 apt=98\r\na=rtpmap:100 VP9/90000\r\na=fmtp:100 profile-id=1\r\na=rtcp-fb:100 ccm fir\r\na=rt
cp-fb:100 nack\r\na=rtcp-fb:100 nack pli\r\na=rtcp-fb:100 goog-remb\r\na=rtpmap:101 rtx/90000\r\na=fmtp:101 apt=100\r\na=rtpmap:125 H264/90000\r\na=fmtp:125 level-asymmetry-allowed=1;packetization-mode=0;profile-level-id=42e01f\r\na=rtcp-fb:125 ccm fir\r\na=rtcp-fb:125 nack\r\na=rtcp-fb:125 nack pli\r\na=rtcp-fb:125 goog-remb\r\na=rtpmap:126 rtx/90000\r\na=fmtp:126 apt=125\r\na=rtpmap:108 H264/90000\r\na=fmtp:108 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=rtcp-fb:108 ccm fir\r\na=rtcp-fb:108 nack\r\na=rtcp-fb:108 nack pli\r\na=rtcp-fb:108 goog-remb\r\na=rtpmap:109 rtx/90000\r\na=fmtp:109 apt=108\r\na=rtpmap:35 AV1/90000\r\na=rtcp-fb:35 ccm fir\r\na=rtcp-fb:35 nack\r\na=rtcp-fb:35 nack pli\r\na=rtcp-fb:35 goog-remb\r\na=rtpmap:36 rtx/90000\r\na=fmtp:36 apt=35\r\na=rtpmap:116 H265/90000\r\na=rtcp-fb:116 ccm fir\r\na=rtcp-fb:116 nack\r\na=rtcp-fb:116 nack pli\r\na=rtcp-fb:116 goog-remb\r\na=rtpmap:117 rtx/90000\r\na=fmtp:117 apt=116\r\na=extmap:1 https://aomediacodec.github.io/av
1-rtp-spec/#dependency-descriptor-rtp-header-extension\r\na=extmap:2 http://www.webrtc.org/experiments/rtp-hdrext/abs-capture-time\r\na=extmap:3 http://www.webrtc.org/experiments/rtp-hdrext/abs-send-time\r\na=ssrc-group:FID 2092560730 2588127735\r\na=ssrc:2092560730 cname:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7\r\na=ssrc:2092560730 msid:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7 TR_VB2JCP9ksZZH7\r\na=ssrc:2092560730 mslabel:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7\r\na=ssrc:2092560730 label:TR_VB2JCP9ksZZH7\r\na=ssrc:2588127735 cname:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7\r\na=ssrc:2588127735 msid:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7 TR_VB2JCP9ksZZH7\r\na=ssrc:2588127735 mslabel:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7\r\na=ssrc:2588127735 label:TR_VB2JCP9ksZZH7\r\na=msid:PA_TKiVASgGHXqm|TR_VB2JCP9ksZZH7 TR_VB2JCP9ksZZH7\r\na=sendrecv\r\n"}, "offerId": 104, "midToTrackID": {"1":"TR_AGAPzrk4kaBFQ","2":"TR_VB2JCP9ksZZH7"}}
2026-04-26T10:25:32.010-0700	INFO	livekit	client/client.go:1176	handling server offer	{"participant": "c1"}
2026-04-26T10:25:32.012-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to have-remote-offer
2026-04-26T10:25:32.018-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.018-0700	INFO	livekit.pion.ice	v4@v4.2.2/agent.go:1117	Ignoring remote candidate with disabled network type tcp4: tcp4 host 172.17.0.5:7881 (resolved: 172.17.0.5:7881)
2026-04-26T10:25:32.026-0700	INFO	livekit.pion.pc	v4@v4.2.11/peerconnection.go:291	signaling state changed to stable
2026-04-26T10:25:32.028-0700	INFO	livekit.agents	service/agentservice.go:407	assigned job to worker	{"jobID": "AJ_D2VdQPdgMyis", "namespace": "default", "agentName": "", "jobType": "JT_PUBLISHER", "room": "mytestroom", "roomID": "RM_oDLgukRXgdSp", "participant": "c2", "workerID": "AW_6xFEvqiamnyL", "apiKey": "apikey"}
2026-04-26T10:25:32.028-0700	INFO	livekit	client/client.go:1276	client added track	{"participant": "c1", "participantID": "PA_Fmg7C4aeqzCY", "publisherID": "PA_TKiVASgGHXqm", "trackID": "TR_VB2JCP9ksZZH7", "codec": {"MimeType":"","ClockRate":0,"Channels":0,"SDPFmtpLine":"","RTCPFeedback":null,"PayloadType":0}, "ssrc": 2092560730}
